TAHUN;BULAN;RUTE;KODE;JENIS BANGUNAN;JML. SR;KATEGORI GOLONGAN;KONSUMSI (M3)
2022;NOVEMBER;RUTE: A114;15;SEKOLAH NEGERI;1;Gol. III;3
2022;NOVEMBER;RUTE: A114;21;RUMAH TANGGA A;49;Gol. II;454
2022;NOVEMBER;RUTE: A114;22;YAYASAN SOSIAL;1;Gol. I;43
2022;NOVEMBER;RUTE: A114;24;RUMAH TANGGA B;97;Gol. II;1633
2022;NOVEMBER;RUTE: A114;31;NIAGA KECIL;12;Gol. III;341
2022;NOVEMBER;RUTE: A114;36;FIRE HYDRANT;1;Gol. I;10
2022;NOVEMBER;RUTE: A115;13;RUMAH IBADAH;3;Gol. I;1175
2022;NOVEMBER;RUTE: A115;21;RUMAH TANGGA A;110;Gol. II;1968
2022;NOVEMBER;RUTE: A115;22;YAYASAN SOSIAL;1;Gol. I;6
2022;NOVEMBER;RUTE: A115;24;RUMAH TANGGA B;23;Gol. II;295
2022;NOVEMBER;RUTE: A115;25;RUMAH TANGGA C;1;Gol. II;1
2022;NOVEMBER;RUTE: A115;32;INSTANSI PEMERINTAH;1;Gol. III;0
2022;NOVEMBER;RUTE: A116;13;RUMAH IBADAH;1;Gol. I;18
2022;NOVEMBER;RUTE: A116;21;RUMAH TANGGA A;11;Gol. II;201
2022;NOVEMBER;RUTE: A116;24;RUMAH TANGGA B;106;Gol. II;1279
2022;NOVEMBER;RUTE: A117;13;RUMAH IBADAH;1;Gol. I;0
2022;NOVEMBER;RUTE: A117;21;RUMAH TANGGA A;3;Gol. II;42
2022;NOVEMBER;RUTE: A117;24;RUMAH TANGGA B;11;Gol. II;149
2022;NOVEMBER;RUTE: A118;21;RUMAH TANGGA A;22;Gol. II;125
2022;NOVEMBER;RUTE: A118;22;YAYASAN SOSIAL;1;Gol. I;205
2022;NOVEMBER;RUTE: A118;24;RUMAH TANGGA B;72;Gol. II;1464
2022;NOVEMBER;RUTE: A118;25;RUMAH TANGGA C;1;Gol. II;0
2022;NOVEMBER;RUTE: A118;31;NIAGA KECIL;7;Gol. III;61
2022;NOVEMBER;RUTE: A119;21;RUMAH TANGGA A;5;Gol. II;67
2022;NOVEMBER;RUTE: A119;24;RUMAH TANGGA B;1;Gol. II;26
2022;NOVEMBER;RUTE: A120;21;RUMAH TANGGA A;6;Gol. II;62
2022;NOVEMBER;RUTE: A120;24;RUMAH TANGGA B;9;Gol. II;175
2022;NOVEMBER;RUTE: A120;31;NIAGA KECIL;1;Gol. III;2
2022;NOVEMBER;RUTE: A121;21;RUMAH TANGGA A;26;Gol. II;375
2022;NOVEMBER;RUTE: A121;24;RUMAH TANGGA B;9;Gol. II;83
2022;NOVEMBER;RUTE: A122;21;RUMAH TANGGA A;25;Gol. II;402
2022;NOVEMBER;RUTE: A122;24;RUMAH TANGGA B;23;Gol. II;292
2022;NOVEMBER;RUTE: A123;21;RUMAH TANGGA A;3;Gol. II;85
2022;NOVEMBER;RUTE: A124;21;RUMAH TANGGA A;1;Gol. II;13
2022;NOVEMBER;RUTE: A125;21;RUMAH TANGGA A;2;Gol. II;35
2022;NOVEMBER;RUTE: A125;24;RUMAH TANGGA B;3;Gol. II;27
2022;NOVEMBER;RUTE: A126;21;RUMAH TANGGA A;11;Gol. II;180
2022;NOVEMBER;RUTE: A126;24;RUMAH TANGGA B;109;Gol. II;1775
2022;NOVEMBER;RUTE: A126;25;RUMAH TANGGA C;1;Gol. II;10
2022;NOVEMBER;RUTE: A126;31;NIAGA KECIL;7;Gol. III;95
2022;NOVEMBER;RUTE: A127;21;RUMAH TANGGA A;3;Gol. II;50
2022;NOVEMBER;RUTE: A127;24;RUMAH TANGGA B;8;Gol. II;78
2022;NOVEMBER;RUTE: A127;31;NIAGA KECIL;1;Gol. III;6
2022;NOVEMBER;RUTE: A128;21;RUMAH TANGGA A;21;Gol. II;447
2022;NOVEMBER;RUTE: A128;24;RUMAH TANGGA B;15;Gol. II;199
2022;NOVEMBER;RUTE: A129;15;SEKOLAH NEGERI;1;Gol. III;15
2022;NOVEMBER;RUTE: A129;21;RUMAH TANGGA A;34;Gol. II;128
2022;NOVEMBER;RUTE: A129;24;RUMAH TANGGA B;15;Gol. II;167
2022;NOVEMBER;RUTE: A130;13;RUMAH IBADAH;3;Gol. I;443
2022;NOVEMBER;RUTE: A130;15;SEKOLAH NEGERI;4;Gol. III;209
2022;NOVEMBER;RUTE: A130;21;RUMAH TANGGA A;299;Gol. II;4996
2022;NOVEMBER;RUTE: A130;23;RUMAH SAKIT PEMERINTAH;1;Gol. III;11
2022;NOVEMBER;RUTE: A130;24;RUMAH TANGGA B;47;Gol. II;668
2022;NOVEMBER;RUTE: A130;25;RUMAH TANGGA C;1;Gol. II;53
2022;NOVEMBER;RUTE: A130;26;RUMAH TANGGA D;1;Gol. II;30
2022;NOVEMBER;RUTE: A130;31;NIAGA KECIL;67;Gol. III;1245
2022;NOVEMBER;RUTE: A130;32;INSTANSI PEMERINTAH;2;Gol. III;21
2022;NOVEMBER;RUTE: A130;33;NIAGA MENENGAH;1;Gol. III;247
2022;NOVEMBER;RUTE: A131;21;RUMAH TANGGA A;4;Gol. II;85
2022;NOVEMBER;RUTE: A131;24;RUMAH TANGGA B;3;Gol. II;36
2022;NOVEMBER;RUTE: A131;31;NIAGA KECIL;2;Gol. III;16
2022;NOVEMBER;RUTE: A132;21;RUMAH TANGGA A;4;Gol. II;38
2022;NOVEMBER;RUTE: A132;24;RUMAH TANGGA B;3;Gol. II;69
2022;NOVEMBER;RUTE: A132;25;RUMAH TANGGA C;1;Gol. II;5
2022;NOVEMBER;RUTE: A132;31;NIAGA KECIL;1;Gol. III;10
2022;NOVEMBER;RUTE: A133;21;RUMAH TANGGA A;11;Gol. II;187
2022;NOVEMBER;RUTE: A133;24;RUMAH TANGGA B;7;Gol. II;81
2022;NOVEMBER;RUTE: A134;21;RUMAH TANGGA A;12;Gol. II;157
2022;NOVEMBER;RUTE: A134;24;RUMAH TANGGA B;1;Gol. II;1
2022;NOVEMBER;RUTE: A135;21;RUMAH TANGGA A;4;Gol. II;20
2022;NOVEMBER;RUTE: A135;24;RUMAH TANGGA B;1;Gol. II;26
2022;NOVEMBER;RUTE: A136;21;RUMAH TANGGA A;6;Gol. II;67
2022;NOVEMBER;RUTE: A136;24;RUMAH TANGGA B;7;Gol. II;71
2022;NOVEMBER;RUTE: A137;21;RUMAH TANGGA A;20;Gol. II;336
2022;NOVEMBER;RUTE: A137;24;RUMAH TANGGA B;2;Gol. II;34
2022;NOVEMBER;RUTE: A138;24;RUMAH TANGGA B;63;Gol. II;901
2022;NOVEMBER;RUTE: A139;13;RUMAH IBADAH;1;Gol. I;2
2022;NOVEMBER;RUTE: A139;21;RUMAH TANGGA A;47;Gol. II;99
2022;NOVEMBER;RUTE: A139;24;RUMAH TANGGA B;20;Gol. II;288
2022;NOVEMBER;RUTE: A139;32;INSTANSI PEMERINTAH;1;Gol. III;12
2022;NOVEMBER;RUTE: A140;24;RUMAH TANGGA B;78;Gol. II;1415
2022;NOVEMBER;RUTE: A140;31;NIAGA KECIL;2;Gol. III;8
2022;NOVEMBER;RUTE: A141;21;RUMAH TANGGA A;2;Gol. II;19
2022;NOVEMBER;RUTE: A141;24;RUMAH TANGGA B;131;Gol. II;2423
2022;NOVEMBER;RUTE: A141;31;NIAGA KECIL;3;Gol. III;19
2022;NOVEMBER;RUTE: A142;13;RUMAH IBADAH;1;Gol. I;32
2022;NOVEMBER;RUTE: A142;15;SEKOLAH NEGERI;1;Gol. III;369
2022;NOVEMBER;RUTE: A142;21;RUMAH TANGGA A;128;Gol. II;2321
2022;NOVEMBER;RUTE: A142;24;RUMAH TANGGA B;7;Gol. II;137
2022;NOVEMBER;RUTE: A142;31;NIAGA KECIL;4;Gol. III;48
2022;NOVEMBER;RUTE: A142;32;INSTANSI PEMERINTAH;2;Gol. III;94
2022;NOVEMBER;RUTE: A143;13;RUMAH IBADAH;2;Gol. I;59
2022;NOVEMBER;RUTE: A143;21;RUMAH TANGGA A;38;Gol. II;499
2022;NOVEMBER;RUTE: A143;24;RUMAH TANGGA B;49;Gol. II;606
2022;NOVEMBER;RUTE: A143;31;NIAGA KECIL;1;Gol. III;27
2022;NOVEMBER;RUTE: A144;21;RUMAH TANGGA A;69;Gol. II;947
2022;NOVEMBER;RUTE: A144;24;RUMAH TANGGA B;3;Gol. II;46
2022;NOVEMBER;RUTE: A145;21;RUMAH TANGGA A;69;Gol. II;1275
2022;NOVEMBER;RUTE: A145;24;RUMAH TANGGA B;1;Gol. II;21
2022;NOVEMBER;RUTE: A146;12;KAMAR MANDI UMUM;1;Gol. I;121
2022;NOVEMBER;RUTE: A146;15;SEKOLAH NEGERI;3;Gol. III;811
2022;NOVEMBER;RUTE: A146;21;RUMAH TANGGA A;9;Gol. II;112
2022;NOVEMBER;RUTE: A146;24;RUMAH TANGGA B;10;Gol. II;122
2022;NOVEMBER;RUTE: A146;31;NIAGA KECIL;1;Gol. III;6
2022;NOVEMBER;RUTE: A146;32;INSTANSI PEMERINTAH;24;Gol. III;2232
2022;NOVEMBER;RUTE: A146;46;TNI / POLRI;2;Gol. III;27
2022;NOVEMBER;RUTE: A147;13;RUMAH IBADAH;1;Gol. I;9
2022;NOVEMBER;RUTE: A147;21;RUMAH TANGGA A;56;Gol. II;550
2022;NOVEMBER;RUTE: A147;24;RUMAH TANGGA B;41;Gol. II;583
2022;NOVEMBER;RUTE: A148;21;RUMAH TANGGA A;53;Gol. II;441
2022;NOVEMBER;RUTE: A148;24;RUMAH TANGGA B;16;Gol. II;246
2022;NOVEMBER;RUTE: A148;31;NIAGA KECIL;5;Gol. III;143
2022;NOVEMBER;RUTE: A148;32;INSTANSI PEMERINTAH;1;Gol. III;0
2022;NOVEMBER;RUTE: A149;21;RUMAH TANGGA A;1;Gol. II;18
2022;NOVEMBER;RUTE: A149;24;RUMAH TANGGA B;4;Gol. II;17
2022;NOVEMBER;RUTE: A150;21;RUMAH TANGGA A;51;Gol. II;531
2022;NOVEMBER;RUTE: A150;24;RUMAH TANGGA B;1;Gol. II;26
2022;NOVEMBER;RUTE: A151;21;RUMAH TANGGA A;23;Gol. II;210
2022;NOVEMBER;RUTE: A151;24;RUMAH TANGGA B;1;Gol. II;23
2022;NOVEMBER;RUTE: A152;11;HIDRAN UMUM;1;Gol. I;0
2022;NOVEMBER;RUTE: A152;21;RUMAH TANGGA A;5;Gol. II;0
2022;NOVEMBER;RUTE: A152;24;RUMAH TANGGA B;21;Gol. II;132
2022;NOVEMBER;RUTE: A153;13;RUMAH IBADAH;2;Gol. I;34
2022;NOVEMBER;RUTE: A153;21;RUMAH TANGGA A;150;Gol. II;1004
2022;NOVEMBER;RUTE: A153;24;RUMAH TANGGA B;16;Gol. II;165
2022;NOVEMBER;RUTE: A153;32;INSTANSI PEMERINTAH;1;Gol. III;1
2022;NOVEMBER;RUTE: A154;13;RUMAH IBADAH;1;Gol. I;22
2022;NOVEMBER;RUTE: A154;21;RUMAH TANGGA A;25;Gol. II;376
2022;NOVEMBER;RUTE: A154;24;RUMAH TANGGA B;29;Gol. II;464
2022;NOVEMBER;RUTE: A154;25;RUMAH TANGGA C;1;Gol. II;34
2022;NOVEMBER;RUTE: A154;31;NIAGA KECIL;7;Gol. III;115
2022;NOVEMBER;RUTE: A154;44;KLINIK PEMERINTAH;1;Gol. III;11
2022;DESEMBER;RUTE: A101;13;RUMAH IBADAH;2;Gol. I;1368
2022;DESEMBER;RUTE: A101;15;SEKOLAH NEGERI;2;Gol. III;83
2022;DESEMBER;RUTE: A101;21;RUMAH TANGGA A;146;Gol. II;3799
2022;DESEMBER;RUTE: A101;24;RUMAH TANGGA B;55;Gol. II;1371
2022;DESEMBER;RUTE: A101;25;RUMAH TANGGA C;3;Gol. II;438
2022;DESEMBER;RUTE: A101;31;NIAGA KECIL;184;Gol. III;4077
2022;DESEMBER;RUTE: A101;32;INSTANSI PEMERINTAH;13;Gol. III;1852
2022;DESEMBER;RUTE: A101;33;NIAGA MENENGAH;3;Gol. III;221
2022;DESEMBER;RUTE: A101;36;FIRE HYDRANT;3;Gol. I;55
2022;DESEMBER;RUTE: A101;46;TNI / POLRI;1;Gol. III;5626
2022;DESEMBER;RUTE: A102;13;RUMAH IBADAH;1;Gol. I;0
2022;DESEMBER;RUTE: A102;21;RUMAH TANGGA A;188;Gol. II;3582
2022;DESEMBER;RUTE: A102;22;YAYASAN SOSIAL;1;Gol. I;15
2022;DESEMBER;RUTE: A102;23;RUMAH SAKIT PEMERINTAH;2;Gol. III;10656
2022;DESEMBER;RUTE: A102;24;RUMAH TANGGA B;49;Gol. II;2150
2022;DESEMBER;RUTE: A102;25;RUMAH TANGGA C;3;Gol. II;53
2022;DESEMBER;RUTE: A102;31;NIAGA KECIL;32;Gol. III;778
2022;DESEMBER;RUTE: A102;32;INSTANSI PEMERINTAH;4;Gol. III;188
2022;DESEMBER;RUTE: A103;13;RUMAH IBADAH;1;Gol. I;197
2022;DESEMBER;RUTE: A103;21;RUMAH TANGGA A;168;Gol. II;2765
2022;DESEMBER;RUTE: A103;24;RUMAH TANGGA B;14;Gol. II;296
2022;DESEMBER;RUTE: A103;25;RUMAH TANGGA C;1;Gol. II;58
2022;DESEMBER;RUTE: A103;31;NIAGA KECIL;1;Gol. III;0
2022;DESEMBER;RUTE: A103;32;INSTANSI PEMERINTAH;2;Gol. III;420
2022;DESEMBER;RUTE: A104;13;RUMAH IBADAH;3;Gol. I;174
2022;DESEMBER;RUTE: A104;15;SEKOLAH NEGERI;1;Gol. III;52
2022;DESEMBER;RUTE: A104;21;RUMAH TANGGA A;504;Gol. III;9444
2022;DESEMBER;RUTE: A104;22;YAYASAN SOSIAL;3;Gol. III;487
2022;DESEMBER;RUTE: A104;24;RUMAH TANGGA B;359;Gol. II;6861
2022;DESEMBER;RUTE: A104;25;RUMAH TANGGA C;38;Gol. III;1271
2022;DESEMBER;RUTE: A104;26;RUMAH TANGGA D;6;Gol. III;128
2022;DESEMBER;RUTE: A104;31;NIAGA KECIL;13;Gol. III;275
2022;DESEMBER;RUTE: A104;32;INSTANSI PEMERINTAH;4;Gol. III;1744
2022;DESEMBER;RUTE: A104;33;NIAGA MENENGAH;1;Gol. III;365
2022;DESEMBER;RUTE: A105;13;RUMAH IBADAH;2;Gol. I;151
2022;DESEMBER;RUTE: A105;21;RUMAH TANGGA A;167;Gol. II;3570
2022;DESEMBER;RUTE: A105;24;RUMAH TANGGA B;65;Gol. II;1244
2022;DESEMBER;RUTE: A105;25;RUMAH TANGGA C;1;Gol. II;42
2022;DESEMBER;RUTE: A105;26;RUMAH TANGGA D;2;Gol. II;49
2022;DESEMBER;RUTE: A105;31;NIAGA KECIL;3;Gol. III;93
2022;DESEMBER;RUTE: A106;21;RUMAH TANGGA A;96;Gol. II;1979
2022;DESEMBER;RUTE: A106;22;YAYASAN SOSIAL;3;Gol. I;113
2022;DESEMBER;RUTE: A106;24;RUMAH TANGGA B;8;Gol. II;293
2022;DESEMBER;RUTE: A106;25;RUMAH TANGGA C;3;Gol. II;127
2022;DESEMBER;RUTE: A107;13;RUMAH IBADAH;2;Gol. I;63
2022;DESEMBER;RUTE: A107;21;RUMAH TANGGA A;43;Gol. II;1005
2022;DESEMBER;RUTE: A107;24;RUMAH TANGGA B;143;Gol. II;3604
2022;DESEMBER;RUTE: A107;25;RUMAH TANGGA C;14;Gol. II;377
2022;DESEMBER;RUTE: A107;26;RUMAH TANGGA D;1;Gol. II;0
2022;DESEMBER;RUTE: A107;31;NIAGA KECIL;4;Gol. III;117
2022;DESEMBER;RUTE: A107;36;FIRE HYDRANT;1;Gol. I;5
2022;DESEMBER;RUTE: A108;12;KAMAR MANDI UMUM;1;Gol. I;161
2022;DESEMBER;RUTE: A108;15;SEKOLAH NEGERI;1;Gol. III;10
2022;DESEMBER;RUTE: A108;21;RUMAH TANGGA A;72;Gol. II;1283
2022;DESEMBER;RUTE: A108;22;YAYASAN SOSIAL;1;Gol. I;103
2022;DESEMBER;RUTE: A108;24;RUMAH TANGGA B;247;Gol. II;3450
2022;DESEMBER;RUTE: A108;25;RUMAH TANGGA C;2;Gol. II;20
2022;DESEMBER;RUTE: A108;31;NIAGA KECIL;23;Gol. III;336
2022;DESEMBER;RUTE: A108;32;INSTANSI PEMERINTAH;9;Gol. III;343
2022;DESEMBER;RUTE: A108;46;TNI / POLRI;4;Gol. III;627
2022;DESEMBER;RUTE: A109;21;RUMAH TANGGA A;70;Gol. II;1240
2022;DESEMBER;RUTE: A109;22;YAYASAN SOSIAL;1;Gol. I;33
2022;DESEMBER;RUTE: A109;24;RUMAH TANGGA B;78;Gol. II;1550
2022;DESEMBER;RUTE: A109;25;RUMAH TANGGA C;2;Gol. II;45
2022;DESEMBER;RUTE: A109;31;NIAGA KECIL;3;Gol. III;20
2022;DESEMBER;RUTE: A109;32;INSTANSI PEMERINTAH;1;Gol. III;17
2022;DESEMBER;RUTE: A110;11;HIDRAN UMUM;1;Gol. I;24
2022;DESEMBER;RUTE: A110;13;RUMAH IBADAH;2;Gol. I;103
2022;DESEMBER;RUTE: A110;14;PANTI ASUHAN;1;Gol. I;46
2022;DESEMBER;RUTE: A110;15;SEKOLAH NEGERI;3;Gol. III;222
2022;DESEMBER;RUTE: A110;21;RUMAH TANGGA A;186;Gol. II;3707
2022;DESEMBER;RUTE: A110;22;YAYASAN SOSIAL;3;Gol. I;274
2022;DESEMBER;RUTE: A110;24;RUMAH TANGGA B;46;Gol. II;918
2022;DESEMBER;RUTE: A110;25;RUMAH TANGGA C;1;Gol. II;33
2022;DESEMBER;RUTE: A110;26;RUMAH TANGGA D;1;Gol. II;47
2022;DESEMBER;RUTE: A110;31;NIAGA KECIL;2;Gol. III;33
2022;DESEMBER;RUTE: A111;13;RUMAH IBADAH;3;Gol. I;180
2022;DESEMBER;RUTE: A111;15;SEKOLAH NEGERI;4;Gol. III;91
2022;DESEMBER;RUTE: A111;21;RUMAH TANGGA A;136;Gol. II;2468
2022;DESEMBER;RUTE: A111;24;RUMAH TANGGA B;271;Gol. II;3938
2022;DESEMBER;RUTE: A111;25;RUMAH TANGGA C;5;Gol. II;75
2022;DESEMBER;RUTE: A111;31;NIAGA KECIL;43;Gol. III;1004
2022;DESEMBER;RUTE: A111;32;INSTANSI PEMERINTAH;8;Gol. III;1303
2022;DESEMBER;RUTE: A111;33;NIAGA MENENGAH;1;Gol. III;39
2022;DESEMBER;RUTE: A111;46;TNI / POLRI;1;Gol. III;55
2022;DESEMBER;RUTE: A112;13;RUMAH IBADAH;1;Gol. I;13
2022;DESEMBER;RUTE: A112;15;SEKOLAH NEGERI;1;Gol. III;17
2022;DESEMBER;RUTE: A112;21;RUMAH TANGGA A;182;Gol. II;2340
2022;DESEMBER;RUTE: A112;22;YAYASAN SOSIAL;1;Gol. I;7
2022;DESEMBER;RUTE: A112;23;RUMAH SAKIT PEMERINTAH;1;Gol. III;56
2022;DESEMBER;RUTE: A112;24;RUMAH TANGGA B;67;Gol. II;872
2022;DESEMBER;RUTE: A112;31;NIAGA KECIL;16;Gol. III;230
2022;DESEMBER;RUTE: A113;11;HIDRAN UMUM;1;Gol. I;5
2022;DESEMBER;RUTE: A113;13;RUMAH IBADAH;3;Gol. I;49
2022;DESEMBER;RUTE: A113;15;SEKOLAH NEGERI;2;Gol. III;46
2022;DESEMBER;RUTE: A113;21;RUMAH TANGGA A;234;Gol. II;3105
2022;DESEMBER;RUTE: A113;22;YAYASAN SOSIAL;4;Gol. I;31
2022;DESEMBER;RUTE: A113;24;RUMAH TANGGA B;110;Gol. II;1685
2022;DESEMBER;RUTE: A113;25;RUMAH TANGGA C;3;Gol. II;68
2022;DESEMBER;RUTE: A113;31;NIAGA KECIL;33;Gol. III;531
2022;DESEMBER;RUTE: A113;32;INSTANSI PEMERINTAH;4;Gol. III;42
2022;DESEMBER;RUTE: A114;13;RUMAH IBADAH;2;Gol. I;0
2022;DESEMBER;RUTE: A114;15;SEKOLAH NEGERI;1;Gol. III;3
2022;DESEMBER;RUTE: A114;21;RUMAH TANGGA A;48;Gol. II;291
2022;DESEMBER;RUTE: A114;22;YAYASAN SOSIAL;1;Gol. I;27
2022;DESEMBER;RUTE: A114;24;RUMAH TANGGA B;97;Gol. II;1033
2022;DESEMBER;RUTE: A114;31;NIAGA KECIL;12;Gol. III;127
2022;DESEMBER;RUTE: A114;36;FIRE HYDRANT;1;Gol. I;11
2022;DESEMBER;RUTE: A115;13;RUMAH IBADAH;3;Gol. I;814
2022;DESEMBER;RUTE: A115;21;RUMAH TANGGA A;110;Gol. II;1619
2022;DESEMBER;RUTE: A115;22;YAYASAN SOSIAL;1;Gol. I;23
2022;DESEMBER;RUTE: A115;24;RUMAH TANGGA B;24;Gol. II;277
2022;DESEMBER;RUTE: A115;25;RUMAH TANGGA C;1;Gol. II;1
2022;DESEMBER;RUTE: A115;32;INSTANSI PEMERINTAH;1;Gol. II;0
2022;DESEMBER;RUTE: A116;13;RUMAH IBADAH;1;Gol. I;18
2022;DESEMBER;RUTE: A116;21;RUMAH TANGGA A;12;Gol. II;186
2022;DESEMBER;RUTE: A116;24;RUMAH TANGGA B;107;Gol. II;1485
2022;DESEMBER;RUTE: A117;13;RUMAH IBADAH;1;Gol. I;0
2022;DESEMBER;RUTE: A117;21;RUMAH TANGGA A;3;Gol. II;54
2022;DESEMBER;RUTE: A117;24;RUMAH TANGGA B;10;Gol. II;97
2022;DESEMBER;RUTE: A118;21;RUMAH TANGGA A;22;Gol. II;158
2022;DESEMBER;RUTE: A118;22;YAYASAN SOSIAL;1;Gol. I;285
2022;DESEMBER;RUTE: A118;24;RUMAH TANGGA B;74;Gol. II;1355
2022;DESEMBER;RUTE: A118;25;RUMAH TANGGA C;1;Gol. II;0
2022;DESEMBER;RUTE: A118;31;NIAGA KECIL;7;Gol. III;80
2022;DESEMBER;RUTE: A119;21;RUMAH TANGGA A;5;Gol. II;52
2022;DESEMBER;RUTE: A119;24;RUMAH TANGGA B;1;Gol. II;13
2022;DESEMBER;RUTE: A120;21;RUMAH TANGGA A;6;Gol. II;43
2022;DESEMBER;RUTE: A120;24;RUMAH TANGGA B;8;Gol. II;131
2022;DESEMBER;RUTE: A120;31;NIAGA KECIL;1;Gol. III;4
2022;DESEMBER;RUTE: A121;21;RUMAH TANGGA A;26;Gol. II;495
2022;DESEMBER;RUTE: A121;24;RUMAH TANGGA B;9;Gol. II;61
2022;DESEMBER;RUTE: A122;21;RUMAH TANGGA A;25;Gol. II;321
2022;DESEMBER;RUTE: A122;24;RUMAH TANGGA B;23;Gol. II;338
2022;DESEMBER;RUTE: A123;21;RUMAH TANGGA A;3;Gol. II;56
2022;DESEMBER;RUTE: A124;21;RUMAH TANGGA A;1;Gol. II;17
2022;DESEMBER;RUTE: A125;21;RUMAH TANGGA A;2;Gol. II;36
2022;DESEMBER;RUTE: A125;24;RUMAH TANGGA B;3;Gol. II;26
2022;DESEMBER;RUTE: A126;21;RUMAH TANGGA A;12;Gol. II;228
2022;DESEMBER;RUTE: A126;24;RUMAH TANGGA B;110;Gol. II;1900
2022;DESEMBER;RUTE: A126;25;RUMAH TANGGA C;1;Gol. II;10
2022;DESEMBER;RUTE: A126;31;NIAGA KECIL;8;Gol. III;101
2022;DESEMBER;RUTE: A127;21;RUMAH TANGGA A;3;Gol. II;62
2022;DESEMBER;RUTE: A127;24;RUMAH TANGGA B;8;Gol. II;146
2022;DESEMBER;RUTE: A127;31;NIAGA KECIL;1;Gol. III;33
2022;DESEMBER;RUTE: A128;21;RUMAH TANGGA A;21;Gol. II;305
2022;DESEMBER;RUTE: A128;24;RUMAH TANGGA B;14;Gol. II;194
2022;DESEMBER;RUTE: A129;15;SEKOLAH NEGERI;1;Gol. III;0
2022;DESEMBER;RUTE: A129;21;RUMAH TANGGA A;32;Gol. II;218
2022;DESEMBER;RUTE: A129;24;RUMAH TANGGA B;15;Gol. II;155
2022;DESEMBER;RUTE: A130;13;RUMAH IBADAH;3;Gol. I;277
2022;DESEMBER;RUTE: A130;15;SEKOLAH NEGERI;4;Gol. III;139
2022;DESEMBER;RUTE: A130;21;RUMAH TANGGA A;299;Gol. II;3433
2022;DESEMBER;RUTE: A130;23;RUMAH SAKIT PEMERINTAH;1;Gol. III;10
2022;DESEMBER;RUTE: A130;24;RUMAH TANGGA B;47;Gol. II;432
2022;DESEMBER;RUTE: A130;25;RUMAH TANGGA C;1;Gol. II;0
2022;DESEMBER;RUTE: A130;26;RUMAH TANGGA D;1;Gol. II;25
2022;DESEMBER;RUTE: A130;31;NIAGA KECIL;67;Gol. III;896
2022;DESEMBER;RUTE: A130;32;INSTANSI PEMERINTAH;2;Gol. III;4
2022;DESEMBER;RUTE: A130;33;NIAGA MENENGAH;1;Gol. III;207
2022;DESEMBER;RUTE: A131;21;RUMAH TANGGA A;4;Gol. II;50
2022;DESEMBER;RUTE: A131;24;RUMAH TANGGA B;3;Gol. II;25
2022;DESEMBER;RUTE: A131;31;NIAGA KECIL;2;Gol. III;7
2022;DESEMBER;RUTE: A132;21;RUMAH TANGGA A;4;Gol. II;26
2022;DESEMBER;RUTE: A132;24;RUMAH TANGGA B;3;Gol. II;50
2022;DESEMBER;RUTE: A132;25;RUMAH TANGGA C;1;Gol. II;1
2022;DESEMBER;RUTE: A132;31;NIAGA KECIL;1;Gol. III;5
2022;DESEMBER;RUTE: A133;21;RUMAH TANGGA A;11;Gol. II;263
2022;DESEMBER;RUTE: A133;24;RUMAH TANGGA B;7;Gol. II;83
2022;DESEMBER;RUTE: A134;21;RUMAH TANGGA A;12;Gol. II;93
2022;DESEMBER;RUTE: A134;24;RUMAH TANGGA B;1;Gol. II;1
2022;DESEMBER;RUTE: A135;21;RUMAH TANGGA A;4;Gol. II;8
2022;DESEMBER;RUTE: A135;24;RUMAH TANGGA B;1;Gol. II;15
2022;DESEMBER;RUTE: A136;21;RUMAH TANGGA A;6;Gol. II;94
2022;DESEMBER;RUTE: A136;24;RUMAH TANGGA B;7;Gol. II;126
2022;DESEMBER;RUTE: A137;21;RUMAH TANGGA A;20;Gol. II;190
2022;DESEMBER;RUTE: A137;24;RUMAH TANGGA B;2;Gol. II;13
2022;DESEMBER;RUTE: A138;24;RUMAH TANGGA B;63;Gol. II;936
2022;DESEMBER;RUTE: A139;13;RUMAH IBADAH;1;Gol. I;12
2022;DESEMBER;RUTE: A139;21;RUMAH TANGGA A;50;Gol. II;98
2022;DESEMBER;RUTE: A139;22;YAYASAN SOSIAL;1;Gol. I;6
2022;DESEMBER;RUTE: A139;24;RUMAH TANGGA B;22;Gol. II;470
2022;DESEMBER;RUTE: A139;32;INSTANSI PEMERINTAH;1;Gol. III;21
2022;DESEMBER;RUTE: A140;24;RUMAH TANGGA B;78;Gol. II;1335
2022;DESEMBER;RUTE: A140;31;NIAGA KECIL;2;Gol. III;5
2022;DESEMBER;RUTE: A141;21;RUMAH TANGGA A;3;Gol. II;30
2022;DESEMBER;RUTE: A141;24;RUMAH TANGGA B;132;Gol. II;2353
2022;DESEMBER;RUTE: A141;31;NIAGA KECIL;3;Gol. III;18
2022;DESEMBER;RUTE: A142;13;RUMAH IBADAH;1;Gol. I;39
2022;DESEMBER;RUTE: A142;15;SEKOLAH NEGERI;1;Gol. III;373
2022;DESEMBER;RUTE: A142;21;RUMAH TANGGA A;128;Gol. II;2550
2022;DESEMBER;RUTE: A142;24;RUMAH TANGGA B;8;Gol. II;163
2022;DESEMBER;RUTE: A142;31;NIAGA KECIL;4;Gol. III;39
2022;DESEMBER;RUTE: A142;32;INSTANSI PEMERINTAH;2;Gol. III;99
2022;DESEMBER;RUTE: A143;13;RUMAH IBADAH;2;Gol. I;100
